date, pm25, pm10, o3, no2, so2, co
2016/7/14, 58, 26, 20, 9, 2, 2
2016/7/15, 55, 27, 19, 8, 1, 1
2016/7/16, 56, 24, 21, 6, 1, 1
2016/7/17, 54, 23, 20, 6, 1, 3
2016/7/18, 51, 19, 20, 5, 1, 3
2016/7/19, 44, 15, 19, 5, 1, 2
2016/7/20, 36, 15, 20, 7, 1, 3
2016/7/21, 35, 15, 25, 7, 1, 3
2016/7/22, 39, 15, 25, 8, 1, 3
2016/7/23, 42, 16, 27, 7, 1, 3
2016/7/24, 44, 20, 18, 12, 7, 4
2016/7/25, 50, 18, 25, 10, 2, 3
2016/7/26, 51, 15, 21, 8, 1, 3
2016/7/27, 37, 15, 18, 8, 1, 3
2016/7/28, 39, 21, 27, 9, 1, 4
2016/7/29, 42, 34, 58, 13, 2, 3
2016/7/30, 57, 50, 62, 23, 7, 4
2016/7/31, 105, 51, 89, 14, 3, 4
2016/8/1, 107, 21, 30, 9, 1, 4
2016/8/2, 44, 28, 21, 14, 6, 3
2016/8/3, 60, 15, 14, 13, 2, 3
2016/8/4, 38, 21, 15, 13, 4, 3
2016/8/5, 55, 25, 30, 12, 3, 4
2016/8/6, 59, 30, 36, 10, 2, 4
2016/8/7, 63, 26, 35, 11, 2, 4
2016/8/8, 60, 32, 31, 15, 1, 4
2016/8/9, 73, 23, 24, 18, 1, 4
2016/8/10, 65, 23, 27, 21, 3, 4
2016/8/11, 71, 26, 29, 17, 2, 4
2016/8/12, 70, 18, 21, 18, 4, 3
2016/8/13, 56, 14, 23, 13, 2, 3
2016/8/14, 40, 16, 37, 14, 1, 3
2016/8/15, 47, 11, 22, 15, 1, 3
2016/8/16, 40, 10, 23, 14, 1, 3
2016/8/17, 25, 22, 28, 11, 3, 3
2016/8/18, 46, 34, 28, 11, 4, 3
2016/8/19, 65, 36, 28, 13, 3, 3
2016/8/20, 75, 23, 40, 14, 2, 4
2016/8/21, 52, 33, 40, 15, 6, 3
2016/8/22, 71, 26, 38, 15, 3, 3
2016/8/23, 64, 30, 37, 15, 6, 3
2016/8/24, 73, 35, 49, 13, 5, 3
2016/8/25, 94, 34, 72, 13, 3, 4
2016/8/26, 82, 43, 134, 18, 4, 5
2016/8/27, 92, 42, 89, 14, 2, 5
2016/8/28, 104, 48, 82, 18, 4, 5
2016/8/29, 108, 46, 70, 18, 3, 5
2016/8/30, 104, 34, 50, 15, 1, 6
2016/8/31, 83, 19, 29, 11, 1, 5
2016/9/1, 51, 18, 17, 11, 1, 5
2016/9/2, 48, 34, 43, 15, 2, 6
2016/9/3, 82, 33, 39, 15, 2, 6
2016/9/4, 74, 30, 28, 16, 2, 5
2016/9/5, 70, 13, 20, 13, 1, 5
2016/9/6, 36, 16, 21, 11, 1, 5
2016/9/7, 48, 14, 16, 12, 1, 5
2016/9/8, 37, 14, 12, 14, 1, 5
2016/9/9, 35, 11, 10, 14, 2, 5
2016/9/10, 31, 17, 12, 14, 3, 4
2016/9/11, 48, 32, 34, 21, 6, 5
2016/9/12, 75, 28, 32, 18, 5, 5
2016/9/13, 72, 48, 70, 18, 3, 5
2016/9/14, 99, 49, 51, 19, 4, 5
2016/9/15, 102, 19, 48, 17, 4, 4
2016/9/16, 55, 36, 56, 16, 4, 4
2016/9/17, 81, 37, 71, 19, 4, 4
2016/9/18, 82, 40, 68, 18, 4, 4
2016/9/19, 88, 44, 57, 19, 2, 5
2016/9/20, 103, 41, 65, 16, 3, 5
2016/9/21, 95, 38, 45, 15, 3, 4
2016/9/22, 80, 34, 38, 14, 3, 4
2016/9/23, 69, 36, 36, 15, 5, 4
2016/9/24, 74, 45, 46, 16, 4, 4
2016/9/25, 96, 57, 55, 17, 5, 6
2016/9/26, 132, 70, 94, 23, 6, 6
2016/9/27, 147, 64, 55, 16, 4, 6
2016/9/28, 135, 37, 31, 18, 3, 6
2016/9/29, 79, 44, 13, 24, 3, 7
2016/9/30, 89, 42, 29, 25, 3, 7
2016/4/1, 130, 52, 29, 18, 2, 5
2016/4/2, 137, 51, 23, 20, 8, 5
2016/4/3, 135, 35, 27, 19, 5, 6
2016/4/4, 98, 31, 21, 24, 8, 5
2016/4/5, 84, 37, 14, 18, 12, 4
2016/4/6, 107, 53, 3, 21, 24, 4
2016/4/7, 142, 44, 6, 20, 16, 4
2016/4/8, 129, 25, 11, 12, 2, 4
2016/4/9, 75, 25, 19, 19, 4, 4
2016/4/10, 70, 28, 21, 23, 4, 4
2016/4/11, 76, 24, 29, 21, 2, 4
2016/4/12, 57, 24, 20, 27, 2, 5
2016/4/13, 67, 34, 18, 22, 3, 6
2016/4/14, 81, 46, 16, 22, 8, 5
2016/4/15, 101, 43, 19, 13, 5, 5
2016/4/16, 95, 36, 17, 12, 7, 5
2016/4/17, 88, 33, 37, 21, 2, 8
2016/4/18, 80, 27, 44, 14, 1, 6
2016/4/19, 67, 42, 43, 19, 7, 5
2016/4/20, 76, 49, 31, 23, 9, 7
2016/4/21, 83, 31, 26, 20, 3, 6
2016/4/22, 73, 28, 23, 20, 4, 7
2016/4/23, 80, 24, 28, 19, 2, 7
2016/4/24, 64, 25, 24, 17, 1, 7
2016/4/25, 62, 22, 23, 10, , 6
2016/4/26, 55, 34, 37, 21, 3, 7
2016/4/27, 85, 52, 63, 26, 4, 8
2016/4/28, 113, 46, 62, 22, 4, 7
2016/4/29, 98, 62, 64, 17, 2, 7
2016/4/30, 127, 41, 50, 15, 1, 7
2016/5/1, 97, 35, 35, 16, 4, 7
2016/5/2, 92, 23, 29, 11, 1, 7
2016/5/3, 63, 30, 22, 24, 8, 7
2016/5/4, 81, 25, 19, 9, 1, 6
2016/5/5, 75, 26, 22, 8, , 5
2016/5/6, 69, 22, 23, 8, 1, 5
2016/5/7, 62, 18, 23, 8, 1, 5
2016/5/8, 53, 20, 25, 8, 1, 6
2016/5/9, 55, 20, 26, 13, 1, 6
2016/5/10, 50, 32, 85, 16, 2, 7
2016/5/11, 76, 44, 72, 15, 2, 7
2016/5/12, 92, 40, 58, 14, 2, 6
2016/5/13, 92, 38, 47, 12, 3, 5
2016/5/14, 90, 34, 38, 13, 5, 6
2016/5/15, 80, 44, 91, 17, 3, 6
2016/5/16, 83, 37, 64, 16, 3, 7
2016/5/17, 73, 40, 74, 14, 3, 7
2016/5/18, 78, 42, 69, 11, 2, 6
2016/5/19, 79, 32, 47, 14, 3, 6
2016/5/20, 64, 26, 62, 15, 2, 6
2016/5/21, 61, 29, 85, 18, 3, 7
2016/5/22, 76, 40, 53, 23, 4, 8
2016/5/23, 102, 49, 94, 20, 4, 8
2016/5/24, 106, 26, 42, 12, 2, 6
2016/5/25, 65, 26, 32, 15, 2, 5
2016/5/26, 69, 16, 23, 10, 2, 5
2016/5/27, 35, 21, 25, 10, , 6
2016/5/28, 47, 24, 20, 9, , 6
2016/5/29, 54, 21, 17, 9, , 6
2016/5/30, 48, 19, 17, 8, , 6
2016/5/31, 43, 22, 17, 8, , 6
2016/6/1, 51, 24, 19, 8, , 7
2016/6/2, 54, 28, 22, 9, , 6
2016/6/3, 63, 23, 20, 13, , 6
2016/6/4, 49, 17, 26, 17, 2, 6
2016/6/5, 47, 15, 16, 24, 3, 6
2016/6/6, 47, 18, 25, 21, 7, 5
2016/6/7, 55, 15, 24, 15, 3, 5
2016/6/8, 44, 14, 25, 15, 4, 4
2016/6/9, 44, 13, 25, 13, 2, 5
2016/6/10, 43, 11, 25, 13, 1, 5
2016/6/11, 39, 20, 28, 14, , 5
2016/6/12, 48, 26, 31, 10, , 5
2016/6/13, 58, 27, 34, 10, , 5
2016/6/14, 59, 27, 31, 8, , 5
2016/6/15, 58, 25, 30, 11, , 5
2016/6/16, 54, 24, 23, 15, 1, 6
2016/6/17, 54, 14, 21, 9, 1, 5
2016/6/18, 38, 10, 22, 8, 3, 4
2016/6/19, 30, 20, 18, 9, 4, 5
2016/6/20, 47, 15, 20, 8, 2, 5
2016/6/21, 38, 11, 20, 9, 1, 5
2016/6/22, 29, 11, 19, 10, 1, 5
2016/6/23, 30, 13, 16, 9, 1, 5
2016/6/24, 34, 17, 16, 11, 6, 5
2016/6/25, 44, 17, 16, 10, 7, 5
2016/6/26, 49, 17, 14, 12, 8, 5
2016/6/27, 50, 15, 11, 12, 5, 5
2016/6/28, 46, 20, 13, 11, 5, 5
2016/6/29, 50, 18, 18, 8, 2, 4
2016/6/30, 39, 12, 17, 6, 1, 4
2016/1/4, 74, 29, 23, 20, 4, 6
2016/1/5, 62, 42, 55, 23, 4, 6
2016/1/6, 86, 41, 40, 20, 4, 7
2016/1/7, 80, 54, 57, 31, 5, 8
2016/1/8, 113, 48, 40, 23, 4, 7
2016/1/9, 92, 53, 39, 20, 3, 7
2016/1/10, 97, 24, 32, 21, 3, 7
2016/1/11, 47, 37, 18, 23, 5, 8
2016/1/12, 68, 50, 35, 28, 5, 9
2016/1/13, 102, 58, 12, 33, 5, 9
2016/1/14, 120, 33, 16, 27, 3, 8
2016/1/15, 84, 39, 23, 23, 3, 8
2016/1/16, 83, 32, 23, 25, 3, 10
2016/1/17, 69, 37, 25, 25, 4, 9
2016/1/18, 76, 52, 18, 29, 5, 8
2016/1/19, 108, 50, 25, 27, 4, 8
2016/1/20, 120, 43, 12, 24, 4, 9
2016/1/21, 94, 26, 9, 18, 3, 10
2016/1/22, 62, 28, 22, 11, 3, 6
2016/1/23, 56, 42, 32, 11, 4, 5
2016/1/24, 81, 55, 34, 19, 5, 5
2016/1/25, 83, 56, 23, 30, 6, 4
2016/1/26, 97, 35, 8, 31, 3, 6
2016/1/27, 77, 27, 10, 27, 4, 7
2016/1/28, 59, 25, 12, 26, 4, 6
2016/1/29, 59, 39, 15, 27, 5, 5
2016/1/30, 85, 34, 26, 23, 4, 4
2016/1/31, 63, 16, 18, 16, 3, 6
2016/2/1, 43, 24, 17, 16, 3, 7
2016/2/2, 61, 43, 17, 18, 4, 7
2016/2/3, 105, 54, 23, 23, 4, 8
2016/2/4, 126, 40, 35, 16, 3, 6
2016/2/5, 117, 54, 48, 12, 5, 4
2016/2/6, 103, 46, 43, 13, 4, 3
2016/2/7, 85, 59, 42, 17, 6, 3
2016/2/8, 121, 55, 41, 26, 5, 4
2016/2/9, 94, 45, 35, 23, 3, 3
2016/2/10, 74, 57, 33, 21, 3, 3
2016/2/11, 82, 55, 23, 20, 4, 4
2016/2/12, 89, 24, 21, 10, 2, 4
2016/2/13, 31, 26, 25, 14, 3, 6
2016/2/14, 41, 29, 25, 12, 3, 5
2016/2/15, 59, 32, 27, 13, 4, 7
2016/2/16, 71, 36, 23, 20, 3, 8
2016/2/17, 76, , 16, 23, 3, 5
2016/2/29, 138, 80, 53, 20, 4, 5
2016/3/1, 157, 63, 61, 19, 4, 5
2016/3/2, 140, 55, 38, 33, 14, 5
2016/3/3, 135, 49, 30, 32, 6, 5
2016/3/4, 133, 47, 13, 36, 7, 5
2016/3/5, 119, 46, 18, 28, 6, 6
2016/3/6, 112, 42, 23, 24, 4, 5
2016/3/7, 107, 47, 27, 23, 12, 5
2016/3/8, 120, 40, 19, 21, 10, 4
2016/3/9, 113, 21, 15, 16, 5, 5
2016/3/10, 67, 40, 22, 17, 4, 5
2016/3/11, 104, 53, 13, 23, 4, 6
2016/3/12, 133, 33, 5, 26, 4, 8
2016/3/13, 112, 37, 11, 21, 4, 7
2016/3/14, 104, 44, 18, 25, 4, 7
2016/3/15, 123, 58, 21, 30, 4, 7
2016/3/16, 160, 35, 18, 24, 3, 7
2016/3/17, 107, 57, 7, 27, 12, 8
2016/3/18, 141, 50, 4, 23, 9, 7
2016/3/19, 128, 52, 39, 16, 4, 6
2016/3/20, 133, 33, 33, 20, 2, 6
2016/3/21, 81, 30, 36, 18, 1, 6
2016/3/22, 87, 36, 26, 26, 2, 7
2016/3/23, 99, 23, 11, 20, 1, 6
2016/3/24, 85, 47, 28, 27, 2, 6
2016/3/25, 120, 64, 32, 37, 8, 6
2016/3/26, 139, 61, 65, 33, 3, 6
2016/3/27, 134, 58, 75, 25, 3, 5
2016/3/28, 133, 61, 46, 37, 6, 6
2016/3/29, 132, 66, 45, 40, 4, 7
2016/3/30, 156, 77, 43, 42, 5, 8
2016/3/31, 171, 57, 23, 29, 3, 7
2015/10/1, 90, 41, 66, 14, 3, 7
2015/10/2, 69, 34, 32, 11, 2, 6
2015/10/3, 51, 25, 27, 6, 2, 5
2015/10/4, 29, 26, 19, 7, 4, 5
2015/10/5, 27, 25, 15, 10, 4, 4
2015/10/6, 23, 21, 13, 11, 4, 5
2015/10/7, 19, 37, 84, 15, 4, 6
2015/10/8, 54, 45, 88, 19, 5, 7
2015/10/9, 73, 42, 31, 16, 4, 6
2015/10/10, 65, 27, 37, 12, 3, 4
2015/10/11, 39, 54, 41, 25, 5, 6
2015/10/12, 97, 62, 86, 25, 4, 6
2015/10/13, 106, 64, 101, 17, 4, 6
2015/10/14, 125, 69, 109, 20, 4, 6
2015/10/15, 129, 85, 121, 32, 5, 7
2015/10/16, 149, 80, 127, 29, 6, 7
2015/10/17, 154, 79, 106, 32, 6, 7
2015/10/18, 145, 80, 84, 34, 6, 7
2015/10/19, 147, 77, 77, 38, 7, 7
2015/10/20, 141, 68, 86, 34, 7, 7
2015/10/21, 129, 61, 96, 26, 5, 6
2015/10/22, 115, 63, 103, 28, 4, 6
2015/10/23, 102, 54, 60, 20, 4, 5
2015/10/24, 100, 41, 38, 12, 3, 5
2015/10/25, 64, 39, 31, 13, 3, 5
2015/10/26, 68, 48, 32, 18, 4, 5
2015/10/27, 79, 54, 35, 17, 5, 6
2015/10/28, 96, 50, 42, 11, 3, 5
2015/10/29, 85, 45, 36, 13, 4, 5
2015/10/30, 79, 44, 39, 15, 5, 7
2015/10/31, 72, 38, 20, 16, 5, 7
2015/11/1, 64, 42, 55, 20, 5, 7
2015/11/2, 81, 57, 54, 24, 6, 7
2015/11/3, 105, 65, 64, 24, 5, 7
2015/11/4, 132, 53, 41, 21, 4, 6
2015/11/5, 104, 30, 30, 12, 4, 5
2015/11/6, 43, 27, 24, 14, 3, 5
2015/11/7, 39, 28, 23, 13, 3, 5
2015/11/8, 44, 34, 19, 18, 5, 6
2015/11/9, 53, 40, 40, 18, 4, 8
2015/11/10, 77, 44, 49, 14, 3, 7
2015/11/11, 79, 38, 39, 11, 2, 5
2015/11/12, 62, 32, 37, 15, 3, 6
2015/11/13, 53, 54, 62, 26, 4, 8
2015/11/14, 109, 38, 42, 14, 3, 6
2015/11/15, 68, 44, 38, 17, 5, 6
2015/11/16, 70, 39, 18, 19, 8, 6
2015/11/17, 63, 36, 12, 20, 8, 7
2015/11/18, 59, 46, 16, 19, 6, 7
2015/11/19, 67, 48, 34, 15, 5, 7
2015/11/20, 77, 57, 39, 25, 4, 7
2015/11/21, 108, 56, 65, 17, 4, 6
2015/11/22, 108, 50, 72, 23, 5, 6
2015/11/23, 94, 47, 43, 19, 4, 6
2015/11/24, 82, 53, 35, 23, 5, 7
2015/11/25, 86, 41, 38, 17, 4, 5
2015/11/26, 56, 45, 42, 21, 4, 5
2015/11/27, 73, 64, 40, 28, 4, 6
2015/11/28, 114, 79, 38, 34, 6, 8
2015/11/29, 147, 80, 66, 35, 7, 9
2015/11/30, 160, 67, 42, 26, 5, 7
2015/12/1, 129, 49, 44, 21, 5, 5
2015/12/2, 97, 33, 20, 17, 4, 7
2015/12/3, 63, 35, 13, 17, 3, 7
2015/12/4, 67, 34, 13, 18, 3, 4
2015/12/5, 63, 24, 20, 15, 3, 3
2015/12/6, 51, 37, 22, 19, 4, 4
2015/12/7, 75, 42, 12, 21, 5, 5
2015/12/8, 81, 27, 7, 19, 3, 6
2015/12/9, 55, 41, 12, 26, 4, 7
2015/12/10, 92, 42, 21, 25, 4, 7
2015/12/11, 85, 47, 30, 19, 3, 6
2015/12/12, 81, 51, 34, 14, 3, 6
2015/12/13, 89, 48, 20, 22, 4, 9
2015/12/14, 89, 44, 28, 20, 5, 7
2015/12/15, 87, 62, 38, 17, 7, 7
2015/12/16, 132, 52, 36, 15, 6, 5
2015/12/17, 86, 62, 35, 24, 7, 6
2015/12/18, 108, 68, 32, 32, 7, 6
2015/12/19, 134, 75, 17, 37, 7, 7
2015/12/20, 151, 57, 15, 29, 4, 8
2015/12/21, 127, 53, 19, 25, 5, 8
2015/12/22, 106, 61, 18, 29, 5, 8
2015/12/23, 130, 43, 17, 20, 4, 6
2015/12/24, 87, 42, 27, 19, 5, 8
2015/12/25, 77, 48, 14, 22, 6, 9
2015/12/26, 93, 48, 12, 23, 5, 9
2015/12/27, 97, 48, 21, 23, 5, 8
2015/12/28, 90, 59, 30, 25, 5, 8
2015/12/29, 114, 60, 16, 24, 4, 8
2015/12/30, 129, , , , , 
2016/1/3, 145, 31, 17, 24, 4, 7
2015/7/1, 5, 33, 29, 9, 1, 6
2015/7/2, 7, 33, 29, 9, 1, 6
2015/7/3, 13, 31, 28, 9, 1, 6
2015/7/4, 9, 29, 29, 10, 1, 5
2015/7/5, 22, 49, 81, 18, 1, 7
2015/7/6, 73, 43, 85, 15, 1, 6
2015/7/7, 56, 43, 81, 16, 3, 5
2015/7/8, 56, 42, 59, 14, 2, 4
2015/7/9, 44, 30, 25, 12, 1, 5
2015/7/10, 15, 52, 78, 21, 1, 7
2015/7/11, 70, 59, 72, 15, 1, 8
2015/7/12, 92, 35, 32, 12, 1, 6
2015/7/13, 41, 22, 24, 10, 1, 6
2015/7/14, 19, 27, 24, 11, 1, 7
2015/7/15, 13, 31, 25, 13, 1, 7
2015/7/16, 8, 32, 19, 15, 1, 6
2015/7/17, 8, 28, 23, 15, 1, 6
2015/7/18, 8, 39, 60, 13, 1, 5
2015/7/19, 41, 21, 17, 14, 1, 5
2015/7/20, 7, 13, 32, 8, 1, 6
2015/7/21, 1, 27, 22, 9, 1, 6
2015/7/22, 15, 26, 18, 7, 1, 6
2015/7/23, 5, 32, 20, 8, 1, 6
2015/7/24, 9, 31, 20, 8, 1, 6
2015/7/25, 7, 27, 20, 6, 1, 5
2015/7/26, 6, 28, 21, 8, 1, 6
2015/7/27, 5, 19, 18, 9, 1, 5
2015/7/28, 3, 18, 18, 9, 1, 5
2015/7/29, 2, 15, 17, 9, 1, 5
2015/7/30, 2, 13, 17, 10, 2, 5
2015/7/31, 5, 17, 17, 10, 2, 4
2015/8/1, 22, 21, 15, 11, 4, 4
2015/8/2, 25, 20, 15, 11, 3, 5
2015/8/3, 9, 23, 18, 11, 2, 5
2015/8/4, 9, 23, 21, 11, 1, 5
2015/8/5, 9, 27, 31, 11, 1, 5
2015/8/6, 14, 51, 110, 18, 2, 7
2015/8/7, 67, 67, 90, 16, 3, 7
2015/8/8, 107, 65, 49, 14, 2, 7
2015/8/9, 99, 33, 31, 13, 1, 7
2015/8/10, 38, 22, 29, 11, 1, 7
2015/8/11, 11, 27, 20, 12, 1, 7
2015/8/12, 7, 16, 14, 10, 1, 7
2015/8/13, 1, 17, 16, 11, 1, 7
2015/8/14, 3, 18, 14, 13, 1, 6
2015/8/15, 3, 25, 14, 10, 1, 7
2015/8/16, 4, 26, 15, 9, 1, 6
2015/8/17, 9, 24, 15, 8, 1, 5
2015/8/18, 9, 23, 15, 9, 1, 5
2015/8/19, 5, 30, 28, 12, 1, 5
2015/8/20, 19, 51, 85, 17, 1, 7
2015/8/21, 71, 46, 87, 16, 2, 7
2015/8/22, 73, 61, 92, 19, 3, 8
2015/8/23, 103, 68, 90, 24, 2, 9
2015/8/24, 114, 75, 102, 21, 2, 8
2015/8/25, 134, 55, 39, 20, 2, 7
2015/8/26, 96, 22, 27, 14, 2, 6
2015/8/27, 18, 23, 26, 14, 2, 7
2015/8/28, 6, 18, 16, 15, 1, 6
2015/8/29, 12, 12, 15, 14, 1, 6
2015/8/30, 5, 12, 13, 17, 2, 5
2015/8/31, 7, 17, 10, 17, 2, 5
2015/9/1, 5, 13, 13, 14, 2, 5
2015/9/2, 12, 19, 9, 13, 2, 5
2015/9/3, 14, 16, 12, 12, 1, 5
2015/9/4, 15, 20, 13, 11, 1, 6
2015/9/5, 5, 26, 21, 9, 1, 6
2015/9/6, 8, 35, 26, 16, 1, 7
2015/9/7, 38, 34, 50, 15, 2, 6
2015/9/8, 42, 36, 44, 13, 2, 5
2015/9/9, 42, 35, 46, 12, 3, 5
2015/9/10, 36, 38, 50, 11, 3, 5
2015/9/11, 37, 41, 58, 12, 3, 6
2015/9/12, 54, 51, 84, 13, 3, 6
2015/9/13, 88, 47, 53, 15, 3, 6
2015/9/14, 72, 47, 69, 16, 3, 6
2015/9/15, 60, 34, 29, 13, 2, 6
2015/9/16, 41, 32, 38, 13, 3, 6
2015/9/17, 30, 44, 48, 14, 3, 6
2015/9/18, 65, 41, 41, 13, 2, 7
2015/9/19, 57, 34, 38, 10, 2, 6
2015/9/20, 54, 31, 35, 15, 2, 7
2015/9/21, 51, 29, 26, 15, 3, 5
2015/9/22, 52, 23, 20, 13, 4, 5
2015/9/23, 31, 23, 20, 11, 3, 5
2015/9/24, 12, 23, 23, 11, 2, 6
2015/9/25, 4, 37, 35, 19, 2, 7
2015/9/26, 45, 40, 69, 14, 2, 7
2015/9/27, 65, 49, 92, 15, 4, 7
2015/9/28, 87, 61, 115, 21, 5, 7
2015/9/29, 117, 59, 51, 18, 4, 8
2015/9/30, 112, 47, 47, 16, 3, 7
2015/4/1, 69, 38, 12, 10, 2, 8
2015/4/2, 60, 36, 13, 8, 1, 8
2015/4/3, 46, 35, 12, 8, 1, 8
2015/4/4, 43, 43, 17, 11, 5, 7
2015/4/5, 79, 41, 9, 15, 5, 8
2015/4/6, 66, 43, 30, 14, 3, 8
2015/4/7, 62, 43, 15, 15, 2, 11
2015/4/8, 77, 51, 8, 18, 3, 12
2015/4/9, 98, 34, 4, 17, 2, 11
2015/4/10, 67, 25, 3, 19, 2, 11
2015/4/11, 51, 51, 57, 21, 4, 12
2015/4/12, 110, 79, 81, 35, 6, 13
2015/4/13, 149, 74, 46, 27, 3, 9
2015/4/14, 94, 61, 65, 25, 3, 9
2015/4/15, 82, 52, 46, 24, 2, 10
2015/4/16, 73, 42, 35, 17, 1, 10
2015/4/17, 69, 44, 17, 11, 2, 10
2015/4/18, 70, 39, 13, 7, 1, 10
2015/4/19, 59, 43, 15, 12, 1, 11
2015/4/20, 65, 44, 69, 19, 3, 14
2015/4/21, 81, 44, 43, 15, 3, 11
2015/4/22, 81, 48, 45, 23, 3, 7
2015/4/23, 80, 65, 52, 26, 11, 7
2015/4/24, 125, 62, 45, 25, 11, 6
2015/4/25, 113, 57, 47, 15, 6, 6
2015/4/26, 96, 55, 44, 14, 6, 6
2015/4/27, 98, 43, 26, 11, 2, 7
2015/4/28, 70, 40, 20, 11, 1, 7
2015/4/29, 59, 35, 13, 10, 2, 7
2015/4/30, 53, 20, 13, 6, 1, 6
2015/5/1, 23, 20, 10, 7, 1, 6
2015/5/2, 22, 20, 12, 7, 1, 6
2015/5/3, 18, 18, 13, 8, 1, 7
2015/5/4, 14, 21, 15, 8, 1, 7
2015/5/5, 21, 18, 13, 8, 1, 7
2015/5/6, 14, 16, 12, 7, 1, 7
2015/5/7, 12, 17, 10, 6, 1, 7
2015/5/8, 12, 19, 16, 9, 1, 7
2015/5/9, 18, 21, 24, 13, 1, 7
2015/5/10, 22, 14, 22, 8, 1, 7
2015/5/11, 9, 35, 63, 18, 2, 8
2015/5/12, 55, 36, 39, 13, 2, 7
2015/5/13, 51, 21, 17, 8, 1, 5
2015/5/14, 13, 19, 10, 7, 1, 5
2015/5/15, 19, 19, 13, 14, 1, 5
2015/5/16, 16, 16, 19, 16, 1, 6
2015/5/17, 13, 23, 19, 10, 1, 5
2015/5/18, 11, 23, 23, 8, 1, 6
2015/5/19, 17, 29, 24, 8, 1, 6
2015/5/20, 29, 25, 45, 15, 1, 6
2015/5/21, 30, 21, 42, 12, 1, 6
2015/5/22, 28, 25, 35, 17, 1, 6
2015/5/23, 36, 35, 24, 29, 1, 7
2015/5/24, 63, 30, 29, 19, 1, 7
2015/5/25, 53, 29, 24, 13, 1, 6
2015/5/26, 33, 31, 22, 8, 1, 6
2015/5/27, 26, 32, 27, 9, 1, 6
2015/5/28, 29, 32, 27, 9, 1, 6
2015/5/29, 36, 32, 26, 9, 1, 5
2015/5/30, 33, 29, 25, 11, 1, 6
2015/5/31, 31, 25, 24, 8, 1, 5
2015/6/1, 26, 20, 22, 6, 1, 5
2015/6/2, 15, 19, 21, 8, 1, 5
2015/6/3, 9, 19, 21, 9, 1, 5
2015/6/4, 11, 22, 19, 10, 1, 5
2015/6/5, 13, 20, 19, 14, 1, 5
2015/6/6, 26, 15, 22, 8, 1, 5
2015/6/7, 11, 17, 22, 8, 1, 5
2015/6/8, 15, 19, 21, 8, 1, 5
2015/6/9, 12, 23, 21, 9, 1, 5
2015/6/10, 18, 25, 22, 8, 1, 5
2015/6/11, 19, 24, 19, 10, 1, 5
2015/6/12, 19, 15, 17, 7, 1, 4
2015/6/13, 12, 13, 19, 7, 1, 4
2015/6/14, 12, 14, 22, 9, 1, 5
2015/6/15, 11, 14, 19, 9, 2, 5
2015/6/16, 9, 20, 20, 8, 2, 5
2015/6/17, 10, 19, 21, 8, 1, 5
2015/6/18, 9, 16, 19, 8, 1, 5
2015/6/19, 10, 17, 23, 10, 1, 4
2015/6/20, 19, 12, 19, 11, 1, 4
2015/6/21, 6, 12, 21, 11, 1, 5
2015/6/22, 4, 19, 25, 12, 1, 5
2015/6/23, 24, 23, 23, 11, 1, 5
2015/6/24, 28, 33, 20, 9, 1, 5
2015/6/25, 34, 24, 23, 8, 1, 5
2015/6/26, 14, 27, 23, 7, 1, 6
2015/6/27, 15, 26, 22, 7, 1, 6
2015/6/28, 26, 23, 23, 8, 1, 6
2015/6/29, 6, 28, 26, 9, 1, 6
2015/6/30, 10, 29, 28, 9, 1, 6
2015/1/1, 142, 86, 51, 28, 5, 7
2015/1/2, 149, 64, 45, 23, 5, 6
2015/1/3, 100, 65, 45, 29, 8, 6
2015/1/4, 113, 59, 40, 19, 2, 6
2015/1/5, 87, 70, 30, 29, 4, 8
2015/1/6, 107, 81, 19, 28, 5, 11
2015/1/7, 143, 72, 55, 27, 6, 11
2015/1/8, 136, 79, 44, 35, 6, 11
2015/1/9, 148, 86, 55, 40, 8, 10
2015/1/10, 156, 87, 37, 34, 9, 10
2015/1/11, 163, 53, 26, 23, 4, 10
2015/1/12, 104, 37, 24, 21, 2, 10
2015/1/13, 53, 42, 47, 23, 4, 10
2015/1/14, 72, 68, 35, 32, 4, 11
2015/1/15, 115, 91, 53, 46, 11, 12
2015/1/16, 156, 74, 56, 26, 5, 10
2015/1/17, 135, 84, 74, 24, 6, 10
2015/1/18, 158, 80, 71, 25, 7, 10
2015/1/19, 154, 77, 58, 25, 5, 10
2015/1/20, 133, 127, 47, 59, 10, 15
2015/1/21, 186, 90, 50, 41, 7, 13
2015/1/22, 144, 80, 69, 34, 4, 11
2015/1/23, 132, 73, 44, 27, 3, 11
2015/1/24, 132, 72, 27, 31, 3, 11
2015/1/25, 130, 67, 37, 28, 8, 8
2015/1/26, 119, 59, 70, 22, 3, 6
2015/1/27, 106, 49, 38, 17, 2, 6
2015/1/28, 79, 50, 38, 16, 2, 6
2015/1/29, 79, 68, 37, 25, 4, 8
2015/1/30, 116, 70, 25, 28, 6, 9
2015/1/31, 129, 75, 36, 26, 4, 9
2015/2/1, 147, 72, 52, 28, 4, 9
2015/2/2, 141, 66, 24, 32, 9, 8
2015/2/3, 117, 79, 22, 30, 6, 11
2015/2/4, 144, 59, 34, 20, 4, 9
2015/2/5, 123, 83, 27, 27, 6, 11
2015/2/6, 165, 99, 30, 37, 7, 12
2015/2/7, 174, 83, 74, 24, 7, 10
